Order_ID,Customer_ID,Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order
629187,CUST001082,2023-02-13,2023,2,13,Monday,1,40,Female,India,Berlin,Returning,PROD00598,Fashion,Men Clothing,FreshMart,78.92,1,10,7.89,Yes,6.13,3.5,80.66,Wallet,Desktop,Referral,Standard,Standard,North,4,Delivered,No,4.0,489.8,31.3,25.25,Winter,No,No
603942,CUST005531,2023-02-13,2023,2,13,Monday,1,47,Male,Germany,New York,Returning,PROD01137,Fashion,Women Clothing,QuickCart,39.14,3,0,0.0,Yes,5.23,13.8,136.45,Cash on Delivery,Mobile,Email,Standard,Standard,East,6,Cancelled,No,4.0,932.8,13.08,17.85,Winter,No,No
615957,CUST007521,2023-02-13,2023,2,13,Monday,1,43,Male,United States,Berlin,Premium,PROD02371,Home & Kitchen,Cookware,UrbanCo,137.66,2,5,13.77,Yes,6.48,16.69,284.72,Cash on Delivery,Desktop,Paid Ads,Platinum,Express,North,1,Processing,No,2.7,2684.26,19.23,54.75,Winter,No,No
626066,CUST004262,2023-02-13,2023,2,13,Monday,1,32,Male,India,Sydney,Returning,PROD00926,Beauty,Fragrance,UrbanCo,115.74,1,5,5.79,No,7.65,13.73,131.33,Bank Transfer,Desktop,Referral,Standard,Standard,East,7,Processing,No,4.1,2060.42,25.18,33.07,Winter,No,No
601761,CUST003398,2023-02-13,2023,2,13,Monday,1,43,Male,India,Paris,Returning,PROD01161,Home & Kitchen,Decor,FreshMart,144.77,2,15,43.43,Yes,19.94,16.37,282.42,PayPal,Mobile,Organic Search,Gold,Same Day,West,0,Delivered,No,3.7,4328.57,22.39,63.23,Winter,No,No
618215,CUST000876,2023-02-13,2023,2,13,Monday,1,51,Male,Germany,Karachi,Premium,PROD00399,Books,Education,UrbanCo,29.84,2,40,23.87,Yes,4.44,2.12,42.37,Cash on Delivery,Mobile,Paid Ads,Gold,Standard,North,3,Returned,Yes,2.4,2049.88,3.0,1.27,Winter,No,No
618282,CUST001016,2023-02-13,2023,2,13,Monday,1,33,Male,Canada,Toronto,Loyal,PROD02485,Fashion,Men Clothing,EcoLife,105.01,3,15,47.25,Yes,20.88,18.1,306.76,Bank Transfer,Mobile,Social Media,Silver,Same Day,Central,0,Processing,No,4.9,1552.94,10.68,32.76,Winter,No,No
607297,CUST004053,2023-02-13,2023,2,13,Monday,1,41,Female,Pakistan,Mumbai,New,PROD01760,Groceries,Dairy,Apex,17.77,3,5,2.67,No,16.96,6.21,73.81,Cash on Delivery,Desktop,Email,Silver,Express,West,7,Processing,No,4.1,579.98,23.45,17.31,Winter,No,No
601189,CUST006990,2023-02-13,2023,2,13,Monday,1,24,Female,Germany,Paris,Returning,PROD01529,Electronics,Laptop,Trendify,546.05,2,0,0.0,No,7.26,68.45,1167.81,Credit Card,Desktop,Email,Silver,Standard,North,3,Delivered,No,4.8,17372.09,24.05,280.86,Winter,No,Yes
603760,CUST004466,2023-02-13,2023,2,13,Monday,1,32,Female,Pakistan,Mumbai,New,PROD01820,Groceries,Fresh Produce,QuickCart,26.08,1,20,5.22,Yes,0.99,2.17,24.02,Wallet,Desktop,Social Media,Gold,Standard,North,2,Delivered,No,4.0,310.35,19.6,4.71,Winter,No,No
629733,CUST000291,2023-02-13,2023,2,13,Monday,1,31,Female,UAE,Paris,Returning,PROD01818,Groceries,Snacks,EcoLife,6.07,3,0,0.0,No,18.06,2.1,38.37,Cash on Delivery,Desktop,Email,Platinum,Same Day,South,0,Returned,Yes,2.9,410.91,28.63,10.99,Winter,No,No
607396,CUST005696,2023-02-13,2023,2,13,Monday,1,39,Male,Australia,Berlin,Loyal,PROD01946,Groceries,Fresh Produce,Zenith,23.73,1,30,7.12,Yes,12.51,0.79,29.91,Bank Transfer,Tablet,Organic Search,Standard,Express,Central,4,Delivered,No,4.9,863.25,21.58,6.45,Winter,No,No
609849,CUST003208,2023-02-13,2023,2,13,Monday,1,67,Female,UAE,Toronto,New,PROD02190,Fashion,Shoes,Nova,42.69,1,40,17.08,Yes,8.57,5.11,39.29,Wallet,Mobile,Organic Search,Gold,Express,South,1,Returned,Yes,2.8,621.87,8.22,3.23,Winter,No,No
603038,CUST000494,2023-02-13,2023,2,13,Monday,1,44,Female,Australia,Dubai,Premium,PROD00122,Electronics,Mobile,EcoLife,707.65,3,5,106.15,No,14.2,225.2,2256.2,Cash on Delivery,Mobile,Social Media,Standard,Express,East,2,Delivered,No,3.6,32882.36,23.96,540.59,Winter,No,Yes
614556,CUST005125,2023-02-13,2023,2,13,Monday,1,49,Female,Australia,Riyadh,Returning,PROD00993,Electronics,Accessories,QuickCart,303.07,3,5,45.46,No,8.08,69.01,940.84,PayPal,Mobile,Direct,Standard,Standard,West,6,Shipped,No,4.3,11299.01,6.67,62.75,Winter,No,Yes
624952,CUST008959,2023-02-13,2023,2,13,Monday,1,36,Female,United States,London,Returning,PROD02030,Home & Kitchen,Furniture,QuickCart,63.69,3,15,28.66,Yes,5.12,22.3,189.83,PayPal,Desktop,Email,Gold,Pickup,East,5,Delivered,No,4.8,3471.84,18.64,35.38,Winter,No,No
628300,CUST006309,2023-02-14,2023,2,14,Tuesday,1,23,Female,Saudi Arabia,Toronto,Returning,PROD00505,Fashion,Men Clothing,EcoLife,68.19,3,10,20.46,Yes,5.66,20.8,210.57,Bank Transfer,Mobile,Social Media,Standard,Standard,West,8,Delivered,No,4.1,746.35,4.94,10.4,Winter,Yes,No
625170,CUST000269,2023-02-14,2023,2,14,Tuesday,1,18,Male,Pakistan,Mumbai,Loyal,PROD01973,Groceries,Fresh Produce,Nova,10.53,5,0,0.0,No,24.36,5.96,82.97,Cash on Delivery,Mobile,Organic Search,Standard,Same Day,South,0,Returned,Yes,3.4,1552.94,12.48,10.35,Winter,No,No
604257,CUST002990,2023-02-14,2023,2,14,Tuesday,1,43,Male,Australia,Toronto,Returning,PROD01624,Electronics,Headphones,PrimePlus,527.95,2,5,52.8,No,8.11,103.24,1114.45,Bank Transfer,Mobile,Referral,Standard,Standard,North,5,Delivered,No,4.5,16237.18,25.29,281.84,Winter,No,Yes
609667,CUST008582,2023-02-14,2023,2,14,Tuesday,1,38,Female,Australia,London,Returning,PROD01822,Home & Kitchen,Furniture,ValueMax,152.71,4,5,30.54,Yes,16.38,24.17,620.85,Debit Card,Mobile,Organic Search,Silver,Express,North,3,Delivered,No,5.0,11473.16,21.92,136.09,Winter,No,Yes
624885,CUST006483,2023-02-14,2023,2,14,Tuesday,1,42,Female,United States,Mumbai,Premium,PROD02314,Home & Kitchen,Furniture,ValueMax,94.07,6,25,141.1,Yes,12.74,39.83,475.89,Debit Card,Desktop,Direct,Standard,Standard,Central,3,Delivered,No,3.5,10245.88,10.47,49.83,Winter,No,Yes
600146,CUST005689,2023-02-14,2023,2,14,Tuesday,1,40,Male,United States,New York,Returning,PROD00924,Fashion,Bags,QuickCart,54.2,5,15,40.65,Yes,6.36,25.76,262.47,Wallet,Mobile,Social Media,Gold,Standard,East,4,Delivered,No,4.2,3015.0,19.86,52.13,Winter,No,No
623648,CUST003054,2023-02-14,2023,2,14,Tuesday,1,34,Female,Canada,Dubai,Returning,PROD01346,Sports,Outdoor,Apex,103.18,6,0,0.0,No,19.44,58.61,697.13,Bank Transfer,Mobile,Referral,Silver,Express,Central,4,Delivered,No,4.0,2289.58,14.04,97.88,Winter,No,Yes
620676,CUST004372,2023-02-14,2023,2,14,Tuesday,1,52,Male,France,Berlin,Returning,PROD00157,Groceries,Beverages,Apex,21.47,5,15,16.1,Yes,24.14,8.56,123.95,Credit Card,Tablet,Social Media,Standard,Same Day,North,0,Delivered,No,4.3,639.37,21.23,26.31,Winter,No,No
601743,CUST006107,2023-02-14,2023,2,14,Tuesday,1,40,Female,India,Dubai,Returning,PROD02221,Fashion,Shoes,QuickCart,73.51,3,20,44.11,Yes,17.4,8.38,202.2,Cash on Delivery,Mobile,Email,Silver,Express,South,4,Returned,Yes,3.9,3689.7,26.03,52.63,Winter,No,No
619885,CUST001731,2023-02-14,2023,2,14,Tuesday,1,18,Male,Pakistan,Karachi,Returning,PROD01389,Beauty,Makeup,Apex,67.43,2,30,40.46,Yes,7.49,10.37,112.26,Cash on Delivery,Mobile,Organic Search,Silver,Standard,South,6,Delivered,No,4.9,1668.2,23.44,26.31,Winter,No,No
624608,CUST000758,2023-02-14,2023,2,14,Tuesday,1,42,Male,United States,New York,Loyal,PROD01614,Electronics,Accessories,Apex,485.41,2,5,48.54,Yes,17.6,48.79,988.67,Bank Transfer,Tablet,Organic Search,Silver,Same Day,South,0,Delivered,No,4.9,5682.58,28.78,284.54,Winter,No,Yes
622514,CUST003397,2023-02-14,2023,2,14,Tuesday,1,36,Male,France,London,Premium,PROD01546,Fashion,Men Clothing,PrimePlus,74.9,3,10,22.47,Yes,17.88,13.21,233.32,Bank Transfer,Mobile,Social Media,Silver,Express,East,1,Delivered,No,4.7,1915.91,35.67,83.23,Winter,No,No
609841,CUST000096,2023-02-14,2023,2,14,Tuesday,1,21,Female,France,Mumbai,Returning,PROD01609,Sports,Outdoor,ValueMax,66.98,2,0,0.0,No,1.33,8.13,143.42,PayPal,Mobile,Referral,Gold,Pickup,South,7,Delivered,No,4.8,2787.85,25.44,36.49,Winter,No,No
608032,CUST007827,2023-02-14,2023,2,14,Tuesday,1,43,Male,Saudi Arabia,Paris,New,PROD01104,Books,Education,FreshMart,20.65,5,25,25.81,Yes,16.73,7.01,101.18,Credit Card,Mobile,Paid Ads,Silver,Express,North,5,Delivered,No,2.5,1909.1,9.49,9.6,Winter,No,No
612142,CUST001921,2023-02-14,2023,2,14,Tuesday,1,36,Male,United States,Berlin,Returning,PROD00482,Sports,Outdoor,QuickCart,180.55,4,20,144.44,Yes,12.53,26.79,617.08,PayPal,Mobile,Referral,Standard,Express,West,5,Shipped,No,4.8,9072.66,11.04,68.13,Winter,No,Yes
602370,CUST002351,2023-02-14,2023,2,14,Tuesday,1,41,Female,Canada,Sydney,Returning,PROD02095,Groceries,Dairy,Zenith,29.32,2,5,2.93,No,7.25,2.49,65.45,Credit Card,Desktop,Organic Search,Standard,Standard,East,4,Delivered,No,3.1,199.87,22.53,14.75,Winter,No,No
627275,CUST004751,2023-02-14,2023,2,14,Tuesday,1,35,Male,Canada,Dubai,Loyal,PROD02288,Sports,Outdoor,Trendify,37.06,5,5,9.26,No,10.91,18.98,205.93,Credit Card,Mobile,Organic Search,Standard,Pickup,Central,9,Delivered,No,4.3,3005.57,19.96,41.1,Winter,No,No
601113,CUST003414,2023-02-14,2023,2,14,Tuesday,1,28,Female,Saudi Arabia,New York,New,PROD00917,Home & Kitchen,Decor,EcoLife,100.76,3,0,0.0,No,15.44,29.85,347.57,Debit Card,Mobile,Social Media,Standard,Express,Central,5,Delivered,No,4.8,1959.4,32.82,114.07,Winter,No,No
613766,CUST006235,2023-02-14,2023,2,14,Tuesday,1,49,Male,Saudi Arabia,Dubai,Returning,PROD00974,Groceries,Fresh Produce,EcoLife,14.05,1,25,3.51,Yes,22.61,0.61,33.76,Bank Transfer,Mobile,Referral,Silver,Same Day,North,5,Delivered,No,3.8,719.92,17.34,5.85,Winter,No,No
606058,CUST004203,2023-02-14,2023,2,14,Tuesday,1,41,Female,United Kingdom,London,Loyal,PROD00592,Groceries,Beverages,EcoLife,22.2,3,10,6.66,Yes,19.2,7.12,86.26,PayPal,Desktop,Paid Ads,Standard,Same Day,South,2,Cancelled,No,5.0,1631.21,16.64,14.35,Winter,No,No
608997,CUST007167,2023-02-14,2023,2,14,Tuesday,1,36,Male,Pakistan,Sydney,Loyal,PROD00517,Fashion,Shoes,Zenith,39.73,4,15,23.84,Yes,5.25,10.26,150.59,Credit Card,Mobile,Direct,Platinum,Standard,East,3,Delivered,No,4.6,1787.03,34.64,52.16,Winter,No,No
626394,CUST003701,2023-02-14,2023,2,14,Tuesday,1,46,Female,Germany,Dubai,Loyal,PROD02451,Fashion,Bags,EcoLife,40.92,5,15,30.69,Yes,8.59,17.42,199.92,PayPal,Desktop,Direct,Standard,Standard,East,4,Delivered,No,4.1,2068.27,27.02,54.02,Winter,No,No
619359,CUST008047,2023-02-15,2023,2,15,Wednesday,1,32,Male,Saudi Arabia,Riyadh,Returning,PROD01153,Beauty,Fragrance,UrbanCo,28.76,4,5,5.75,No,23.83,6.3,139.42,PayPal,Tablet,Referral,Standard,Same Day,South,1,Delivered,No,3.8,1916.58,38.44,53.59,Winter,No,No
629427,CUST008169,2023-02-15,2023,2,15,Wednesday,1,19,Female,Canada,New York,New,PROD00055,Fashion,Shoes,Zenith,45.78,3,20,27.47,Yes,5.24,4.48,119.59,PayPal,Mobile,Direct,Gold,Standard,West,6,Delivered,No,3.0,409.45,34.34,41.07,Winter,No,No
622188,CUST007797,2023-02-15,2023,2,15,Wednesday,1,27,Male,India,Toronto,New,PROD00115,Electronics,Laptop,Nova,473.13,5,15,354.85,Yes,7.15,195.12,2213.07,Cash on Delivery,Desktop,Organic Search,Standard,Standard,East,5,Processing,No,3.9,29028.13,23.96,530.25,Winter,No,Yes
625079,CUST000866,2023-02-15,2023,2,15,Wednesday,1,62,Male,Saudi Arabia,Paris,New,PROD00424,Home & Kitchen,Cookware,Apex,132.95,2,0,0.0,No,6.31,21.19,293.4,Credit Card,Mobile,Paid Ads,Gold,Standard,East,6,Delivered,No,3.3,3671.5,28.64,84.03,Winter,No,No
618212,CUST002958,2023-02-15,2023,2,15,Wednesday,1,36,Male,Pakistan,Toronto,Returning,PROD01067,Toys,Puzzles,Zenith,24.39,8,0,0.0,Yes,14.51,22.58,232.21,Cash on Delivery,Mobile,Email,Silver,Pickup,South,7,Shipped,No,3.2,2754.77,29.88,69.38,Winter,No,No
617629,CUST005774,2023-02-15,2023,2,15,Wednesday,1,18,Male,Saudi Arabia,New York,New,PROD01710,Home & Kitchen,Furniture,FreshMart,120.91,2,25,60.46,Yes,4.53,17.77,203.66,Debit Card,Mobile,Direct,Standard,Standard,North,9,Returned,Yes,3.2,1980.37,23.18,47.21,Winter,No,No
606735,CUST003691,2023-02-15,2023,2,15,Wednesday,1,34,Male,India,Sydney,Premium,PROD00721,Sports,Fitness,Nova,72.07,3,15,32.43,Yes,8.21,7.14,199.13,Wallet,Desktop,Organic Search,Silver,Pickup,East,4,Delivered,No,3.8,4448.71,21.5,42.81,Winter,No,No
629996,CUST007253,2023-02-15,2023,2,15,Wednesday,1,21,Male,Germany,Toronto,Returning,PROD02297,Groceries,Dairy,QuickCart,41.45,2,15,12.44,Yes,1.42,5.86,77.74,Debit Card,Mobile,Paid Ads,Gold,Standard,North,2,Shipped,No,5.0,922.61,30.05,23.36,Winter,No,No
628717,CUST002015,2023-02-15,2023,2,15,Wednesday,1,27,Female,United States,London,Premium,PROD01966,Beauty,Haircare,ValueMax,83.97,2,35,58.78,Yes,16.32,17.83,143.31,Credit Card,Desktop,Organic Search,Silver,Express,Central,3,Returned,Yes,2.2,3672.74,26.02,37.29,Winter,No,No
624774,CUST008933,2023-02-15,2023,2,15,Wednesday,1,24,Female,United States,London,Returning,PROD02127,Beauty,Makeup,PrimePlus,71.34,3,20,42.8,Yes,7.69,24.36,203.27,Debit Card,Tablet,Referral,Silver,Standard,Central,6,Shipped,No,3.6,2926.91,28.32,57.57,Winter,No,No
603543,CUST003656,2023-02-15,2023,2,15,Wednesday,1,33,Female,Australia,London,Loyal,PROD01730,Home & Kitchen,Cookware,ValueMax,170.59,4,5,34.12,Yes,24.41,47.13,719.78,PayPal,Mobile,Social Media,Standard,Same Day,East,0,Delivered,No,3.6,10337.37,34.57,248.83,Winter,No,Yes
628123,CUST007760,2023-02-15,2023,2,15,Wednesday,1,33,Female,United Kingdom,Toronto,New,PROD01628,Home & Kitchen,Decor,Zenith,123.48,4,40,197.57,Yes,8.6,44.85,349.8,Wallet,Mobile,Organic Search,Standard,Standard,Central,3,Delivered,No,4.1,1090.24,17.91,62.65,Winter,No,No
617692,CUST005232,2023-02-15,2023,2,15,Wednesday,1,67,Male,France,Riyadh,Returning,PROD00209,Groceries,Beverages,Nova,17.39,1,0,0.0,No,13.3,0.65,31.34,PayPal,Desktop,Organic Search,Standard,Express,South,0,Delivered,No,4.9,499.16,20.17,6.32,Winter,No,No
620921,CUST001798,2023-02-15,2023,2,15,Wednesday,1,38,Female,UAE,Mumbai,New,PROD02040,Groceries,Beverages,Apex,14.24,4,0,0.0,No,16.43,4.69,78.08,Debit Card,Desktop,Email,Standard,Express,West,5,Shipped,No,4.8,307.45,29.36,22.92,Winter,No,No
627154,CUST003231,2023-02-15,2023,2,15,Wednesday,1,28,Female,France,Mumbai,Premium,PROD01220,Groceries,Snacks,ValueMax,21.35,3,30,19.22,Yes,8.01,3.42,56.26,Wallet,Desktop,Referral,Silver,Standard,East,3,Delivered,No,4.9,2189.23,36.82,20.71,Winter,No,No
613454,CUST007956,2023-02-16,2023,2,16,Thursday,1,37,Male,United Kingdom,Toronto,Returning,PROD00822,Fashion,Bags,Trendify,44.65,3,15,20.09,Yes,4.58,9.64,128.08,Bank Transfer,Mobile,Organic Search,Standard,Standard,East,6,Delivered,No,4.4,197.38,31.25,40.03,Winter,No,No
625319,CUST006816,2023-02-16,2023,2,16,Thursday,1,22,Other,UAE,Riyadh,Loyal,PROD02181,Fashion,Shoes,QuickCart,76.96,2,10,15.39,Yes,5.23,7.2,150.96,Bank Transfer,Desktop,Direct,Gold,Standard,North,4,Shipped,No,4.5,2382.07,31.57,47.66,Winter,No,No
620111,CUST002103,2023-02-16,2023,2,16,Thursday,1,25,Male,Australia,Karachi,Returning,PROD01277,Home & Kitchen,Decor,FreshMart,284.65,7,20,398.51,Yes,26.29,60.86,1681.19,PayPal,Tablet,Email,Gold,Same Day,Central,3,Cancelled,No,4.1,9977.89,20.75,348.85,Winter,No,Yes
604204,CUST004017,2023-02-16,2023,2,16,Thursday,1,41,Male,Saudi Arabia,Riyadh,New,PROD00831,Home & Kitchen,Appliances,PrimePlus,171.9,4,25,171.9,Yes,12.36,23.64,551.7,Wallet,Mobile,Email,Platinum,Express,South,1,Delivered,No,4.7,7461.61,15.39,84.91,Winter,No,Yes
613111,CUST000797,2023-02-16,2023,2,16,Thursday,1,20,Male,Germany,Toronto,Premium,PROD01985,Groceries,Snacks,Trendify,16.92,1,25,4.23,Yes,4.97,1.17,18.83,Wallet,Desktop,Paid Ads,Standard,Standard,North,7,Delivered,No,3.2,1416.91,12.58,2.37,Winter,No,No
627497,CUST000023,2023-02-16,2023,2,16,Thursday,1,50,Male,Saudi Arabia,Sydney,Loyal,PROD01146,Fashion,Bags,Trendify,69.08,3,5,10.36,Yes,10.54,18.81,226.23,Cash on Delivery,Tablet,Email,Standard,Standard,North,6,Delivered,No,3.2,3403.07,18.93,42.83,Winter,Yes,No
612262,CUST001750,2023-02-16,2023,2,16,Thursday,1,31,Female,Australia,Toronto,Returning,PROD00224,Electronics,Accessories,Zenith,567.56,5,0,0.0,No,16.35,170.17,3024.32,Cash on Delivery,Mobile,Organic Search,Gold,Express,East,1,Delivered,No,4.4,20650.64,20.48,619.38,Winter,No,Yes
627899,CUST003230,2023-02-16,2023,2,16,Thursday,1,55,Male,Saudi Arabia,New York,New,PROD00540,Toys,Educational,Nova,32.76,3,10,9.83,Yes,8.26,7.05,103.76,Cash on Delivery,Mobile,Direct,Silver,Pickup,North,8,Delivered,No,4.4,596.7,3.86,4.01,Winter,No,No
627766,CUST002072,2023-02-16,2023,2,16,Thursday,1,45,Male,Saudi Arabia,London,Loyal,PROD00606,Fashion,Men Clothing,FreshMart,43.31,5,20,43.31,Yes,7.51,8.43,189.18,Credit Card,Mobile,Paid Ads,Standard,Standard,West,7,Delivered,No,5.0,4222.39,16.52,31.25,Winter,No,No
612791,CUST000601,2023-02-16,2023,2,16,Thursday,1,18,Female,UAE,London,Returning,PROD02163,Groceries,Fresh Produce,Trendify,12.12,2,20,4.85,Yes,7.34,1.73,28.46,Cash on Delivery,Mobile,Email,Silver,Standard,North,5,Delivered,No,4.3,20.0,12.98,3.69,Winter,No,No
617281,CUST002729,2023-02-16,2023,2,16,Thursday,1,24,Female,Saudi Arabia,Dubai,Loyal,PROD01220,Fashion,Bags,UrbanCo,31.79,2,15,9.54,Yes,0.0,3.69,57.73,Debit Card,Mobile,Paid Ads,Platinum,Standard,Central,5,Delivered,No,4.5,1349.9,27.35,15.79,Winter,No,No
621813,CUST004547,2023-02-16,2023,2,16,Thursday,1,43,Male,United Kingdom,London,New,PROD01224,Books,Education,Trendify,8.1,3,10,2.43,Yes,17.66,2.55,42.08,Cash on Delivery,Mobile,Referral,Standard,Express,West,1,Delivered,No,3.3,20.0,28.97,12.19,Winter,No,No
607597,CUST006402,2023-02-16,2023,2,16,Thursday,1,29,Female,United States,Karachi,Returning,PROD00184,Home & Kitchen,Furniture,Zenith,158.74,2,15,47.62,Yes,4.13,13.83,287.82,Bank Transfer,Mobile,Email,Standard,Standard,Central,7,Delivered,No,4.2,4551.85,17.46,50.25,Winter,No,No
604326,CUST002147,2023-02-16,2023,2,16,Thursday,1,18,Female,Canada,Riyadh,New,PROD01078,Fashion,Women Clothing,PrimePlus,115.56,3,5,17.33,No,9.66,17.43,356.44,PayPal,Desktop,Direct,Standard,Pickup,North,6,Delivered,No,5.0,5075.06,40.84,145.57,Winter,Yes,No
609505,CUST003591,2023-02-17,2023,2,17,Friday,1,18,Male,United States,Mumbai,Returning,PROD00904,Home & Kitchen,Furniture,Zenith,187.0,5,30,280.5,Yes,7.36,44.58,706.44,Credit Card,Desktop,Referral,Silver,Standard,East,7,Delivered,No,4.9,2699.45,25.64,181.13,Winter,No,Yes
616433,CUST003503,2023-02-17,2023,2,17,Friday,1,19,Female,UAE,Toronto,Loyal,PROD01327,Electronics,Headphones,EcoLife,253.75,3,0,0.0,Yes,3.78,35.3,800.33,Wallet,Mobile,Organic Search,Standard,Standard,East,2,Delivered,No,3.6,4304.28,12.0,96.04,Winter,No,Yes
613247,CUST004047,2023-02-17,2023,2,17,Friday,1,37,Male,UAE,Riyadh,Premium,PROD01119,Beauty,Haircare,PrimePlus,43.79,3,5,6.57,No,4.29,9.66,138.75,PayPal,Desktop,Direct,Standard,Standard,South,2,Returned,Yes,3.0,2155.94,35.12,48.73,Winter,No,No
611220,CUST004326,2023-02-17,2023,2,17,Friday,1,60,Other,France,Riyadh,New,PROD00956,Electronics,Accessories,QuickCart,325.77,2,10,65.15,Yes,0.0,30.84,617.23,Cash on Delivery,Mobile,Email,Platinum,Standard,South,7,Delivered,No,5.0,6716.12,17.83,110.05,Winter,No,Yes
610702,CUST003534,2023-02-17,2023,2,17,Friday,1,30,Female,United States,New York,Returning,PROD01268,Fashion,Bags,Trendify,43.03,9,15,58.09,Yes,23.13,18.88,371.19,Bank Transfer,Desktop,Referral,Standard,Express,East,1,Returned,Yes,3.1,4311.54,20.95,77.76,Winter,No,No
606281,CUST005609,2023-02-17,2023,2,17,Friday,1,42,Female,Germany,Riyadh,Loyal,PROD00650,Toys,Educational,UrbanCo,45.85,2,0,0.0,No,6.08,4.61,102.39,Credit Card,Mobile,Email,Standard,Pickup,South,8,Returned,Yes,3.5,2158.74,31.09,31.83,Winter,No,No
618619,CUST001099,2023-02-17,2023,2,17,Friday,1,70,Male,United Kingdom,Berlin,Loyal,PROD00084,Groceries,Dairy,QuickCart,23.27,2,0,0.0,No,11.07,4.97,62.58,Wallet,Mobile,Social Media,Silver,Express,West,4,Shipped,No,4.3,2180.0,22.85,14.3,Winter,No,No
621610,CUST000256,2023-02-17,2023,2,17,Friday,1,50,Female,Pakistan,New York,Premium,PROD01977,Groceries,Fresh Produce,PrimePlus,9.38,2,10,1.88,Yes,15.41,0.87,33.16,Cash on Delivery,Mobile,Paid Ads,Standard,Express,North,5,Delivered,No,5.0,1576.63,4.76,1.58,Winter,No,No
607918,CUST006078,2023-02-17,2023,2,17,Friday,1,35,Female,UAE,Mumbai,Loyal,PROD01126,Fashion,Men Clothing,Nova,69.41,3,30,62.47,Yes,10.87,23.45,180.08,Cash on Delivery,Desktop,Email,Gold,Express,Central,0,Shipped,No,4.0,2253.15,31.93,57.5,Winter,Yes,No
622288,CUST008958,2023-02-17,2023,2,17,Friday,1,30,Female,Pakistan,Mumbai,New,PROD01276,Groceries,Snacks,Apex,16.21,4,5,3.24,Yes,5.76,6.18,73.54,Debit Card,Mobile,Paid Ads,Gold,Pickup,Central,6,Shipped,No,3.2,1061.32,35.39,26.03,Winter,No,No
612189,CUST004742,2023-02-17,2023,2,17,Friday,1,42,Male,United States,London,New,PROD02006,Electronics,Laptop,Zenith,607.21,4,30,728.65,Yes,9.64,146.69,1856.52,Wallet,Mobile,Organic Search,Standard,Pickup,East,6,Delivered,No,5.0,5898.05,8.88,164.86,Winter,No,Yes
620909,CUST002749,2023-02-17,2023,2,17,Friday,1,50,Female,Saudi Arabia,Riyadh,New,PROD01789,Beauty,Makeup,Zenith,31.69,2,10,6.34,Yes,8.63,4.17,69.84,Cash on Delivery,Mobile,Paid Ads,Silver,Pickup,South,6,Delivered,No,4.4,414.5,26.02,18.17,Winter,No,No
627964,CUST007364,2023-02-17,2023,2,17,Friday,1,48,Female,Pakistan,New York,Returning,PROD02463,Fashion,Men Clothing,Zenith,154.19,5,40,308.38,Yes,12.01,72.42,547.0,Bank Transfer,Mobile,Direct,Standard,Standard,North,9,Delivered,No,2.8,2832.48,10.58,57.87,Winter,No,Yes
621373,CUST000849,2023-02-17,2023,2,17,Friday,1,37,Female,UAE,Riyadh,Returning,PROD01461,Groceries,Beverages,Apex,10.39,1,15,1.56,Yes,18.46,0.89,28.18,Wallet,Mobile,Social Media,Standard,Same Day,South,0,Returned,Yes,3.3,343.14,19.5,5.5,Winter,No,No
617996,CUST008434,2023-02-17,2023,2,17,Friday,1,38,Male,United Kingdom,Mumbai,New,PROD00302,Fashion,Men Clothing,Apex,111.26,3,10,33.38,Yes,6.41,31.03,337.84,Wallet,Mobile,Paid Ads,Standard,Standard,North,7,Delivered,No,2.7,3699.31,6.14,20.74,Winter,No,No
603214,CUST000403,2023-02-17,2023,2,17,Friday,1,30,Male,Pakistan,Karachi,Returning,PROD01642,Fashion,Bags,UrbanCo,52.93,6,5,15.88,Yes,22.24,22.23,346.17,Bank Transfer,Mobile,Paid Ads,Gold,Same Day,East,3,Delivered,No,4.9,3583.84,32.96,114.1,Winter,No,No
622302,CUST000333,2023-02-17,2023,2,17,Friday,1,27,Female,United Kingdom,London,Returning,PROD00705,Fashion,Men Clothing,Trendify,58.39,3,10,17.52,Yes,8.17,16.26,182.08,Credit Card,Mobile,Social Media,Standard,Standard,North,5,Delivered,No,4.7,1259.39,34.42,62.67,Winter,No,No
605259,CUST000927,2023-02-17,2023,2,17,Friday,1,56,Female,Canada,Toronto,New,PROD00687,Groceries,Fresh Produce,UrbanCo,30.86,1,10,3.09,Yes,4.46,3.23,35.46,PayPal,Desktop,Email,Silver,Standard,Central,4,Delivered,No,3.6,160.38,31.37,11.12,Winter,No,No
624663,CUST007329,2023-02-17,2023,2,17,Friday,1,18,Male,Saudi Arabia,New York,Returning,PROD02425,Groceries,Fresh Produce,Zenith,10.11,1,20,2.02,Yes,21.65,0.46,30.2,Debit Card,Mobile,Direct,Standard,Same Day,North,5,Delivered,No,3.3,476.82,37.78,11.41,Winter,No,No
